time,Unnamed: 0,cld,dtr,frs,pet,pre,tmn,tmp,tmx,vap,wet,spei01,spei03,spei06,spei12,days_in_month
1901-01-16,0,43.8,11.0,28.4,31.0,6.3,-7.4,-1.9,3.6000001,3.0,3.0,0.0,,,,31
1901-02-15,1,55.0,10.900001,23.74,36.4000028,8.8,-5.0,0.5,6.0,3.8,3.98,0.5,,,,28
1901-03-16,2,61.3,11.7,14.45,68.2,25.6,1.3000001,7.1,13.0,5.9,5.93,0.4,0.5,,,31
1901-04-16,3,62.5,12.400001,1.49,96.0,45.0,7.4,13.6,19.800001,9.3,8.38,0.3,0.5,,,30
1901-05-16,4,61.3,12.900001,0.0,120.89999999999999,58.9,12.400001,18.800001,25.300001,13.3,8.73,0.5,0.5,,,31
1901-06-16,5,61.3,12.7,0.0,141.000009,67.0,17.5,23.800001,30.2,16.800001,8.8,0.3,0.4,0.5,,30
1901-07-16,6,63.8,10.2,0.0,130.2000093,131.2,20.300001,25.4,30.5,22.9,12.4,0.4,0.5,0.6,,31
1901-08-16,7,57.5,10.0,0.0,120.89999999999999,109.0,19.6,24.6,29.6,22.5,11.11,0.1,0.2,0.4,,31
1901-09-16,8,63.8,9.900001,0.0,81.0,96.5,14.2,19.1,24.1,16.4,12.5,0.4,0.3,0.5,,30
1901-10-16,9,55.0,10.7,0.83,62.0,55.3,8.1,13.400001,18.800001,10.900001,9.7,0.3,0.3,0.4,,31
1901-11-16,10,47.7,10.5,14.759999,39.00000300000001,24.1,1.0,6.2000003,11.5,6.4,6.19,0.1,0.4,0.3,,30
1901-12-16,11,41.3,10.6,27.14,27.90000124,5.9,-5.9,-0.6,4.7000003,3.7,2.52,0.0,0.2,0.3,0.5,31
1902-01-16,12,43.8,11.0,27.84,31.0,6.3,-6.7000003,-1.2,4.3,3.1000001,3.0,0.0,0.0,0.2,0.5,31
1902-02-15,13,55.0,10.900001,23.0,39.199999999999996,8.8,-4.2000003,1.3000001,6.8,3.8,3.98,0.1,0.1,0.3,0.5,28
1902-03-16,14,61.3,11.7,13.65,68.2,25.6,1.6,7.4,13.3,5.9,5.93,0.4,0.3,0.2,0.5,31
1902-04-16,15,62.5,12.400001,1.5999999,96.0,45.0,7.3,13.5,19.7,9.3,8.38,0.3,0.4,0.3,0.5,30
1902-05-16,16,61.3,12.900001,0.0,124.0,58.9,12.5,18.9,25.4,13.3,8.73,0.3,0.5,0.4,0.5,31
1902-06-16,17,61.3,12.7,0.0,141.000009,67.0,17.4,23.7,30.1,16.800001,8.8,0.3,0.3,0.4,0.5,30
1902-07-16,18,63.8,10.2,0.0,130.2000093,131.2,20.2,25.300001,30.4,22.800001,12.4,0.4,0.4,0.5,0.5,31
1902-08-16,19,57.5,10.0,0.0,117.8,109.0,19.300001,24.300001,29.300001,22.4,11.11,0.2,0.3,0.4,0.5,31
1902-09-16,20,63.8,9.900001,0.0,81.0,96.5,14.1,19.0,24.0,16.300001,12.5,0.4,0.3,0.5,0.5,30
1902-10-16,21,55.0,10.7,0.45,62.0,55.3,8.6,13.900001,19.300001,11.0,9.7,0.3,0.3,0.4,0.5,31
1902-11-16,22,47.7,10.5,13.21,39.00000300000001,24.1,1.6,6.8,12.1,6.5,6.19,0.1,0.4,0.4,0.5,30
1902-12-16,23,41.3,10.6,26.769999,27.90000124,5.9,-5.5,-0.2,5.1,3.7,2.52,0.0,0.2,0.3,0.5,31
1903-01-16,24,43.8,11.0,28.32,31.0,6.3,-7.3,-1.8000001,3.7,3.0,3.0,0.0,0.0,0.2,0.5,31
1903-02-15,25,55.0,10.900001,23.0,39.199999999999996,8.8,-4.2000003,1.3000001,6.8,3.8,3.98,0.1,0.1,0.3,0.5,28
1903-03-16,26,61.3,11.7,13.92,68.2,25.6,1.5,7.3,13.2,5.9,5.93,0.4,0.3,0.2,0.5,31
1903-04-16,27,62.5,12.400001,1.38,96.0,45.0,7.5,13.7,19.9,9.3,8.38,0.3,0.4,0.3,0.5,30
1903-05-16,28,61.3,12.900001,0.0,124.0,58.9,12.5,18.9,25.4,13.3,8.73,0.3,0.5,0.4,0.5,31
1903-06-16,29,61.3,12.7,0.0,141.000009,67.0,17.5,23.800001,30.2,16.7,8.8,0.3,0.3,0.4,0.5,30
1903-07-16,30,63.8,10.2,0.0,130.2000093,131.2,20.300001,25.4,30.5,22.800001,12.4,0.4,0.4,0.5,0.5,31
1903-08-16,31,57.5,10.0,0.0,120.89999999999999,109.0,19.6,24.6,29.6,22.5,11.11,0.1,0.2,0.4,0.5,31
1903-09-16,32,63.8,9.900001,0.0,81.0,96.5,14.2,19.1,24.1,16.300001,12.5,0.4,0.3,0.4,0.5,30
1903-10-16,33,55.0,10.7,1.01,58.9,55.3,7.9,13.2,18.6,10.900001,9.7,0.4,0.3,0.4,0.5,31
1903-11-16,34,47.7,10.5,15.799999,36.0,24.1,0.6,5.8,11.1,6.4,6.19,0.3,0.5,0.4,0.5,30
1903-12-16,35,41.3,10.6,26.869999,27.90000124,5.9,-5.6,-0.3,5.0,3.7,2.52,0.0,0.4,0.4,0.5,31
1904-01-16,36,43.8,11.0,28.55,31.0,6.3,-7.6,-2.1000001,3.4,3.0,3.0,0.0,0.2,0.3,0.5,31
1904-02-15,37,55.0,10.900001,23.519999,40.599999999999994,8.8,-3.9,1.6,7.1,3.9,3.98,0.1,0.1,0.4,0.5,29
1904-03-16,38,61.3,11.7,14.45,68.2,25.6,1.3000001,7.1,13.0,5.9,5.93,0.4,0.3,0.4,0.5,31
1904-04-16,39,62.5,12.400001,1.7199999,93.00000299999999,45.0,7.2000003,13.400001,19.6,9.3,8.38,0.5,0.5,0.5,0.5,30
1904-05-16,40,61.3,12.900001,0.0,120.89999999999999,58.9,12.400001,18.800001,25.300001,13.3,8.73,0.5,0.6,0.6,0.6,31
1904-06-16,41,61.3,12.7,0.0,141.000009,67.0,17.7,24.0,30.4,16.800001,8.8,0.3,0.5,0.5,0.6,30
1904-07-16,42,63.8,10.2,0.0,130.2000093,131.2,20.300001,25.4,30.5,22.9,12.4,0.4,0.5,0.6,0.6,31
1904-08-16,43,57.4,10.0,0.0,120.89999999999999,109.0,19.7,24.7,29.7,22.5,11.11,0.1,0.2,0.5,0.6,31
1904-09-16,44,63.8,9.900001,0.0,81.0,96.5,14.400001,19.300001,24.300001,16.300001,12.5,0.4,0.3,0.5,0.6,30
1904-10-16,45,55.0,10.7,1.01,58.9,55.3,7.9,13.2,18.6,11.0,9.7,0.4,0.3,0.5,0.6,31
1904-11-16,46,46.9,10.5,15.0199995,39.00000300000001,24.1,0.90000004,6.1,11.400001,6.3,6.19,0.1,0.4,0.4,0.6,30
1904-12-16,47,41.3,10.6,26.869999,27.90000124,5.9,-5.6,-0.3,5.0,3.8,2.52,0.0,0.3,0.3,0.5,31
1905-01-16,48,43.8,11.0,27.67,31.0,6.3,-6.5,-1.0,4.5,3.3,3.0,0.0,0.0,0.2,0.5,31
1905-02-15,49,57.7,10.6,24.43,36.4000028,8.8,-5.8,-0.5,4.8,3.3,3.98,0.5,0.3,0.4,0.6,28
1905-03-16,50,61.3,11.3,17.66,65.1000031,25.6,0.1,5.7000003,11.400001,5.3,5.93,0.6,0.6,0.4,0.6,31
1905-04-16,51,62.5,12.3,3.78,90.0,45.0,5.8,11.900001,18.1,8.5,8.38,0.6,0.8,0.6,0.6,30
1905-05-16,52,61.3,12.900001,0.0,120.89999999999999,58.9,11.6,18.0,24.5,12.1,8.73,0.5,0.8,0.8,0.7,31
1905-06-16,53,60.100002,12.8,0.0,144.0,67.0,18.2,24.6,31.0,17.6,8.8,0.2,0.5,0.6,0.6,30
1905-07-16,54,62.0,10.2,0.0,133.29999999999998,131.2,20.2,25.300001,30.4,22.300001,12.4,0.3,0.4,0.6,0.6,31
1905-08-16,55,57.5,9.8,0.0,117.8,109.0,18.9,23.800001,28.7,21.7,11.11,0.2,0.2,0.5,0.6,31
1905-09-16,56,67.8,9.7,0.0,78.00000299999999,96.5,13.8,18.6,23.5,16.1,12.5,0.5,0.3,0.5,0.7,30
1905-10-16,57,56.100002,10.5,0.91999996,58.9,55.3,8.0,13.2,18.5,10.8,9.7,0.4,0.4,0.5,0.7,31
1905-11-16,58,46.7,10.6,14.759999,39.00000300000001,24.1,1.0,6.3,11.6,6.1,6.19,0.1,0.5,0.4,0.6,30
1905-12-16,59,41.3,10.2,26.39,27.90000124,5.9,-5.1,0.0,5.1,4.0,2.52,0.0,0.3,0.4,0.6,31
1906-01-16,60,43.8,11.0,28.4,31.0,6.3,-7.4,-1.9,3.6000001,3.0,3.0,0.0,0.0,0.3,0.6,31
1906-02-15,61,55.0,10.900001,24.68,36.4000028,8.8,-6.1,-0.6,4.9,3.3,3.98,0.5,0.3,0.5,0.6,28
1906-03-16,62,61.3,11.7,14.45,71.3,25.6,1.3000001,7.1,13.0,5.6,5.93,0.2,0.3,0.3,0.6,31
1906-04-16,63,62.5,12.400001,1.5999999,96.0,45.0,7.3,13.5,19.7,9.0,8.38,0.3,0.4,0.3,0.5,30
1906-05-16,64,61.3,12.900001,0.0,120.89999999999999,58.9,12.0,18.4,24.9,12.5,8.73,0.5,0.5,0.5,0.5,31
1906-06-16,65,60.0,12.7,0.0,141.000009,67.0,16.800001,23.1,29.5,16.1,8.8,0.3,0.4,0.5,0.6,30
1906-07-16,66,61.0,10.3,0.0,133.29999999999998,131.2,20.300001,25.4,30.6,22.300001,12.4,0.3,0.4,0.5,0.6,31
1906-08-16,67,56.5,10.0,0.0,117.8,109.0,18.7,23.7,28.7,21.9,11.11,0.2,0.2,0.4,0.6,31
1906-09-16,68,71.0,9.5,0.0,75.0,96.5,13.8,18.5,23.300001,16.300001,12.5,0.5,0.4,0.5,0.6,30
1906-10-16,69,55.2,10.7,1.11,58.9,55.3,7.8,13.1,18.5,10.6,9.7,0.4,0.4,0.5,0.6,31
1906-11-16,70,47.2,10.6,19.609999,33.0,24.1,-0.90000004,4.4,9.7,5.9,6.19,0.5,0.6,0.5,0.6,30
1906-12-16,71,41.3,10.7,26.39,24.8,5.9,-5.1,0.3,5.7000003,4.3,2.52,0.5,0.6,0.5,0.7,31
1907-01-16,72,43.8,10.900001,27.05,31.0,6.3,-5.8,-0.3,5.2000003,3.5,3.0,0.0,0.5,0.5,0.7,31
1907-02-15,73,57.5,10.6,24.35,36.4000028,8.8,-5.7000003,-0.4,4.9,3.5,3.98,0.5,0.5,0.7,0.7,28
1907-03-16,74,61.3,11.6,16.859999,65.1000031,25.6,0.4,6.2000003,12.0,5.6,5.93,0.6,0.6,0.7,0.7,31
1907-04-16,75,62.5,12.5,1.8399999,96.0,45.0,7.1,13.3,19.6,8.900001,8.38,0.3,0.6,0.7,0.7,30
1907-05-16,76,61.3,13.1,0.0,127.1,58.9,12.7,19.2,25.800001,12.5,8.73,0.2,0.5,0.6,0.7,31
1907-06-16,77,59.7,12.900001,0.0,144.0,67.0,16.9,23.300001,29.800001,15.6,8.8,0.2,0.2,0.4,0.7,30
1907-07-16,78,61.7,10.3,0.0,124.0,131.2,18.7,23.800001,29.0,22.2,12.4,0.5,0.4,0.6,0.8,31
1907-08-16,79,55.4,10.2,0.0,120.89999999999999,109.0,19.7,24.800001,29.9,23.1,11.11,0.1,0.3,0.4,0.7,31
1907-09-16,80,64.1,9.900001,0.0,78.00000299999999,96.5,14.0,18.9,23.9,16.7,12.5,0.5,0.4,0.5,0.7,30
1907-10-16,81,57.5,10.3,0.32999998,58.9,55.3,8.8,13.900001,19.1,12.0,9.7,0.4,0.4,0.5,0.7,31
1907-11-16,82,48.100002,10.3,16.06,36.0,24.1,0.5,5.6,10.8,6.5,6.19,0.3,0.5,0.5,0.6,30
1907-12-16,83,41.3,10.7,26.39,27.90000124,5.9,-5.1,0.3,5.7000003,4.2000003,2.52,0.0,0.4,0.5,0.6,31
1908-01-16,84,43.8,10.900001,28.25,27.90000124,6.3,-7.2000003,-1.7,3.8,3.4,3.0,0.5,0.3,0.4,0.6,31
1908-02-15,85,57.100002,10.6,24.68,37.7000029,8.8,-5.1,0.2,5.5,3.8,3.98,0.5,0.5,0.6,0.6,29
1908-03-16,86,61.3,11.7,16.06,65.1000031,25.6,0.7,6.5,12.400001,5.7000003,5.93,0.6,0.8,0.6,0.6,31
1908-04-16,87,62.5,12.2,3.61,90.0,45.0,5.9,12.0,18.1,8.5,8.38,0.6,0.8,0.8,0.7,30
1908-05-16,88,61.3,13.1,0.0,124.0,58.9,12.3,18.800001,25.4,12.5,8.73,0.2,0.6,0.7,0.7,31
1908-06-16,89,60.0,12.8,0.0,141.000009,67.0,17.4,23.800001,30.2,16.7,8.8,0.3,0.4,0.6,0.8,30
1908-07-16,90,63.600002,10.1,0.0,127.1,131.2,19.9,24.9,30.0,22.5,12.4,0.4,0.4,0.7,0.8,31
1908-08-16,91,54.7,10.2,0.0,124.0,109.0,20.0,25.1,30.2,22.7,11.11,0.0,0.2,0.5,0.7,31
1908-09-16,92,62.4,10.0,0.0,81.0,96.5,14.0,19.0,24.0,16.300001,12.5,0.4,0.3,0.5,0.7,30
1908-10-16,93,55.3,10.6,0.74,58.9,55.3,8.2,13.5,18.800001,11.2,9.7,0.4,0.3,0.4,0.7,31
1908-11-16,94,47.3,10.6,15.54,36.0,24.1,0.7,6.0,11.3,6.8,6.19,0.3,0.5,0.4,0.6,30
1908-12-16,95,41.3,10.900001,25.779999,27.90000124,5.9,-4.5,1.0,6.5,4.3,2.52,0.0,0.4,0.4,0.6,31
1909-01-16,96,43.8,10.7,28.63,27.90000124,6.3,-7.7000003,-2.3,3.1000001,3.3,3.0,0.5,0.3,0.3,0.6,31
1909-02-15,97,53.9,11.1,23.0,39.199999999999996,8.8,-4.2000003,1.4,7.0,3.8,3.98,0.1,0.3,0.5,0.6,28
1909-03-16,98,61.3,11.8,17.66,65.1000031,25.6,0.1,6.0,11.900001,5.3,5.93,0.6,0.6,0.5,0.6,31
1909-04-16,99,62.5,12.7,1.0699999,99.0,45.0,7.8,14.1,20.5,9.1,8.38,0.2,0.4,0.5,0.5,30
1909-05-16,100,61.3,13.3,0.0,127.1,58.9,12.400001,19.0,25.7,12.2,8.73,0.2,0.4,0.4,0.5,31
1909-06-16,101,61.100002,12.7,0.0,135.0,67.0,16.1,22.4,28.800001,15.5,8.8,0.5,0.3,0.5,0.6,30
1909-07-16,102,62.7,10.2,0.0,130.2000093,131.2,19.9,25.0,30.1,22.2,12.4,0.4,0.5,0.5,0.6,31
1909-08-16,103,54.8,10.3,0.0,124.0,109.0,19.6,24.7,29.9,22.800001,11.11,0.0,0.3,0.4,0.6,31
1909-09-16,104,58.3,10.2,0.0,87.0,96.5,14.8,19.9,25.0,16.7,12.5,0.2,0.1,0.3,0.5,30
1909-10-16,105,56.5,10.400001,0.91999996,58.9,55.3,8.0,13.2,18.4,10.900001,9.7,0.4,0.2,0.4,0.5,31
1909-11-16,106,46.2,10.7,13.469999,39.00000300000001,24.1,1.5,6.8,12.2,6.7000003,6.19,0.1,0.3,0.3,0.5,30
1909-12-16,107,41.3,10.5,27.41,27.90000124,5.9,-6.2000003,-0.90000004,4.4,3.6000001,2.52,0.0,0.3,0.2,0.5,31
1910-01-16,108,43.8,10.8,28.98,27.90000124,6.3,-8.2,-2.8,2.6000001,3.1000001,3.0,0.5,0.2,0.1,0.4,31
1910-02-15,109,55.600002,10.8,23.74,36.4000028,8.8,-5.0,0.4,5.8,3.6000001,3.98,0.5,0.5,0.4,0.5,28
1910-03-16,110,61.3,11.7,16.859999,65.1000031,25.6,0.4,6.2000003,12.1,5.5,5.93,0.6,0.8,0.5,0.5,31
1910-04-16,111,62.5,12.2,3.28,90.0,45.0,6.1,12.2,18.300001,8.5,8.38,0.6,0.8,0.7,0.5,30
1910-05-16,112,61.3,13.0,0.0,124.0,58.9,11.900001,18.4,24.9,12.1,8.73,0.3,0.7,0.8,0.6,31
1910-06-16,113,59.600002,12.900001,0.0,141.000009,67.0,16.7,23.1,29.6,15.8,8.8,0.3,0.5,0.7,0.6,30
1910-07-16,114,59.8,10.400001,0.0,136.4,131.2,20.4,25.6,30.800001,22.4,12.4,0.2,0.3,0.6,0.5,31
1910-08-16,115,56.100002,10.1,0.0,120.89999999999999,109.0,19.5,24.5,29.6,23.1,11.11,0.1,0.1,0.4,0.5,31
1910-09-16,116,60.3,10.1,0.0,81.0,96.5,13.2,18.2,23.300001,15.6,12.5,0.4,0.2,0.4,0.6,30
1910-10-16,117,54.8,10.7,0.83,58.9,55.3,8.1,13.400001,18.800001,11.2,9.7,0.4,0.3,0.4,0.6,31
1910-11-16,118,47.4,10.400001,17.09,36.0,24.1,0.1,5.3,10.5,6.1,6.19,0.3,0.5,0.3,0.6,30
1910-12-16,119,41.3,10.6,28.48,24.8,5.9,-7.5,-2.2,3.1000001,3.3,2.52,0.5,0.5,0.3,0.6,31
1911-01-16,120,43.8,10.900001,28.91,27.90000124,6.3,-8.1,-2.6000001,2.9,3.0,3.0,0.5,0.5,0.4,0.6,31
1911-02-15,121,55.9,10.8,23.83,36.4000028,8.8,-5.1,0.3,5.7000003,3.8,3.98,0.5,0.7,0.6,0.6,28
1911-03-16,122,61.3,11.5,16.59,62.0,25.6,0.5,6.2000003,12.0,6.1,5.93,0.7,0.9,0.7,0.7,31
1911-04-16,123,62.5,12.6,2.6599998,93.00000299999999,45.0,6.5,12.8,19.1,9.1,8.38,0.5,0.8,0.8,0.6,30
1911-05-16,124,61.3,13.0,0.0,120.89999999999999,58.9,11.5,18.0,24.5,12.400001,8.73,0.5,0.8,0.9,0.7,31
1911-06-16,125,60.9,12.7,0.0,138.0,67.0,16.4,22.7,29.1,15.5,8.8,0.4,0.5,0.8,0.7,30
1911-07-16,126,59.9,10.400001,0.0,133.29999999999998,131.2,19.7,24.9,30.1,21.6,12.4,0.3,0.5,0.7,0.8,31
1911-08-16,127,57.100002,10.0,0.0,117.8,109.0,19.1,24.1,29.1,22.6,11.11,0.2,0.3,0.6,0.8,31
1911-09-16,128,63.600002,9.900001,0.0,81.0,96.5,14.7,19.6,24.6,17.6,12.5,0.4,0.3,0.5,0.8,30
1911-10-16,129,54.4,10.8,1.54,58.9,55.3,7.4,12.8,18.2,10.6,9.7,0.4,0.4,0.5,0.8,31
1911-11-16,130,47.3,10.5,16.32,36.0,24.1,0.4,5.6,10.900001,6.4,6.19,0.3,0.5,0.4,0.8,30
1911-12-16,131,41.3,10.3,28.09,24.8,5.9,-7.0,-1.8000001,3.4,3.6000001,2.52,0.5,0.5,0.4,0.8,31
1912-01-16,132,43.8,10.900001,28.48,31.0,6.3,-7.5,-2.0,3.5,3.1000001,3.0,0.0,0.3,0.4,0.7,31
1912-02-15,133,53.4,11.1,22.59,43.5,8.8,-3.0,2.6000001,8.2,4.2000003,3.98,-0.2,0.1,0.4,0.7,29
1912-03-16,134,61.3,11.6,16.859999,65.1000031,25.6,0.4,6.2000003,12.0,5.6,5.93,0.6,0.3,0.4,0.6,31
1912-04-16,135,62.5,12.5,0.97999996,99.0,45.0,7.9,14.1,20.4,9.2,8.38,0.2,0.3,0.4,0.5,30
1912-05-16,136,61.3,13.2,0.0,127.1,58.9,12.5,19.1,25.7,12.6,8.73,0.2,0.4,0.4,0.5,31
1912-06-16,137,59.600002,13.0,0.0,144.0,67.0,17.800001,24.300001,30.800001,16.800001,8.8,0.2,0.2,0.2,0.5,30
1912-07-16,138,61.600002,10.3,0.0,133.29999999999998,131.2,20.2,25.300001,30.5,22.300001,12.4,0.3,0.3,0.3,0.5,31
1912-08-16,139,56.100002,10.1,0.0,120.89999999999999,109.0,19.1,24.1,29.2,21.9,11.11,0.1,0.1,0.3,0.4,31
1912-09-16,140,61.0,10.0,0.0,81.0,96.5,13.2,18.2,23.2,15.6,12.5,0.4,0.2,0.3,0.5,30
1912-10-16,141,53.9,10.900001,1.31,62.0,55.3,7.6,13.0,18.5,10.3,9.7,0.3,0.3,0.3,0.4,31
1912-11-16,142,47.9,10.6,19.859999,33.0,24.1,-1.0,4.3,9.6,5.7000003,6.19,0.5,0.5,0.3,0.4,30
1912-12-16,143,41.3,10.400001,28.01,24.8,5.9,-6.9,-1.7,3.5,3.5,2.52,0.5,0.5,0.4,0.4,31
1913-01-16,144,43.8,11.1,28.32,27.90000124,6.3,-7.3,-1.7,3.9,3.3,3.0,0.5,0.6,0.4,0.4,31
1913-02-15,145,55.8,10.8,23.1,39.199999999999996,8.8,-4.3,1.1,6.5,3.8,3.98,0.1,0.5,0.5,0.5,28
1913-03-16,146,61.3,11.900001,16.33,68.2,25.6,0.6,6.5,12.5,5.5,5.93,0.4,0.5,0.5,0.4,31
1913-04-16,147,62.5,12.2,2.81,90.0,45.0,6.4,12.5,18.6,9.0,8.38,0.6,0.6,0.8,0.5,30
1913-05-16,148,61.3,13.0,0.0,124.0,58.9,12.0,18.5,25.0,12.5,8.73,0.3,0.6,0.7,0.6,31
1913-06-16,149,61.100002,12.7,0.0,141.000009,67.0,17.2,23.5,29.9,16.5,8.8,0.3,0.5,0.6,0.6,30
1913-07-16,150,60.100002,10.400001,0.0,127.1,131.2,19.0,24.2,29.4,22.300001,12.4,0.4,0.4,0.6,0.7,31
1913-08-16,151,54.7,10.1,0.0,127.1,109.0,19.9,24.9,30.0,22.0,11.11,-0.1,0.1,0.4,0.6,31
1913-09-16,152,60.0,10.1,0.0,84.0,96.5,14.400001,19.4,24.5,16.5,12.5,0.3,0.1,0.4,0.6,30
1913-10-16,153,53.600002,10.900001,0.52,62.0,55.3,8.5,13.900001,19.4,11.1,9.7,0.3,0.1,0.3,0.6,31
1913-11-16,154,47.100002,10.400001,15.54,39.00000300000001,24.1,0.7,5.9,11.1,6.1,6.19,0.1,0.3,0.2,0.5,30
1913-12-16,155,41.3,10.900001,27.92,27.90000124,5.9,-6.8,-1.3000001,4.2000003,3.4,2.52,0.0,0.2,0.2,0.5,31
1914-01-16,156,43.8,11.3,26.869999,34.1,6.3,-5.6,0.1,5.8,3.6000001,3.0,-0.5,-0.1,0.0,0.4,31
1914-02-15,157,54.9,10.8,22.119999,39.199999999999996,8.8,-3.3,2.1000001,7.5,4.4,3.98,0.1,-0.1,0.2,0.4,28
1914-03-16,158,61.3,11.7,12.599999,68.2,25.6,2.0,7.8,13.7,6.4,5.93,0.4,0.2,0.1,0.4,31
1914-04-16,159,62.5,12.6,2.37,96.0,45.0,6.7000003,13.0,19.300001,8.7,8.38,0.3,0.4,0.2,0.3,30
1914-05-16,160,61.3,13.400001,0.0,124.0,58.9,11.900001,18.6,25.300001,12.400001,8.73,0.3,0.5,0.4,0.3,31
1914-06-16,161,57.600002,13.1,0.0,147.0,67.0,17.7,24.2,30.800001,16.6,8.8,0.0,0.2,0.2,0.3,30
1914-07-16,162,57.3,10.5,0.0,139.5,131.2,20.9,26.1,31.4,23.2,12.4,0.1,0.2,0.3,0.2,31
1914-08-16,163,55.4,10.1,0.0,120.89999999999999,109.0,19.300001,24.300001,29.4,21.9,11.11,0.1,0.0,0.2,0.2,31
1914-09-16,164,60.5,10.3,0.0,81.0,96.5,13.2,18.300001,23.5,15.6,12.5,0.4,0.1,0.2,0.3,30
1914-10-16,165,54.5,10.8,0.59,58.9,55.3,8.400001,13.8,19.2,11.7,9.7,0.4,0.3,0.3,0.3,31
1914-11-16,166,50.8,10.3,16.06,36.0,24.1,0.5,5.6,10.8,6.5,6.19,0.3,0.5,0.2,0.3,30
1914-12-16,167,41.3,10.7,27.32,27.90000124,5.9,-6.1,-0.7,4.7000003,3.7,2.52,0.0,0.4,0.3,0.3,31
1915-01-16,168,43.8,10.7,28.32,31.0,6.3,-7.3,-1.9,3.5,2.9,3.0,0.0,0.2,0.3,0.3,31
1915-02-15,169,54.600002,10.8,23.38,39.199999999999996,8.8,-4.6,0.8,6.2000003,3.7,3.98,0.1,0.1,0.4,0.4,28
1915-03-16,170,61.3,12.0,14.719999,71.3,25.6,1.2,7.2000003,13.2,5.6,5.93,0.2,0.2,0.3,0.3,31
1915-04-16,171,62.5,12.5,3.78,93.00000299999999,45.0,5.8,12.0,18.300001,8.0,8.38,0.5,0.4,0.4,0.3,30
1915-05-16,172,61.3,13.3,0.0,124.0,58.9,12.3,18.9,25.6,13.0,8.73,0.3,0.5,0.4,0.4,31
1915-06-16,173,57.9,13.1,0.0,141.000009,67.0,16.7,23.2,29.800001,16.1,8.8,0.3,0.4,0.4,0.5,30
1915-07-16,174,59.600002,10.6,0.0,130.2000093,131.2,19.5,24.800001,30.1,22.300001,12.4,0.3,0.4,0.4,0.5,31
1915-08-16,175,56.4,10.3,0.0,117.8,109.0,18.9,24.0,29.2,22.4,11.11,0.2,0.2,0.4,0.5,31
1915-09-16,176,63.9,9.900001,0.0,78.00000299999999,96.5,13.3,18.2,23.2,15.900001,12.5,0.5,0.3,0.5,0.6,30
1915-10-16,177,56.5,10.400001,0.83,58.9,55.3,8.1,13.3,18.5,11.5,9.7,0.4,0.4,0.5,0.6,31
1915-11-16,178,47.5,10.3,13.73,36.0,24.1,1.4,6.5,11.7,6.7000003,6.19,0.3,0.5,0.4,0.6,30
1915-12-16,179,41.3,10.8,25.68,27.90000124,5.9,-4.4,1.0,6.4,4.3,2.52,0.0,0.4,0.4,0.5,31
1916-01-16,180,43.8,11.0,27.84,31.0,7.0,-6.7000003,-1.2,4.3,3.3,3.3899999,0.1,0.2,0.4,0.5,31
1916-02-15,181,56.5,10.6,24.019999,37.7000029,9.0,-4.4,0.90000004,6.2000003,4.1,4.2599998,0.5,0.4,0.5,0.6,29
1916-03-16,182,61.3,11.900001,17.13,71.3,19.7,0.3,6.2000003,12.2,4.6,5.16,-0.1,0.1,0.3,0.5,31
1916-04-16,183,62.5,12.6,2.6599998,93.00000299999999,48.4,6.5,12.8,19.1,8.7,8.95,0.6,0.5,0.4,0.5,30
1916-05-16,184,61.3,13.3,0.0,124.0,52.2,12.0,18.6,25.300001,12.400001,8.42,0.1,0.3,0.3,0.5,31
1916-06-16,185,57.7,13.1,0.0,141.000009,56.2,16.7,23.2,29.800001,16.1,8.099999,-0.1,0.2,0.2,0.4,30
1916-07-16,186,61.0,10.3,0.0,136.4,116.5,19.7,24.800001,30.0,20.1,11.82,-0.2,-0.2,0.0,0.3,31
1916-08-16,187,55.0,10.5,0.0,120.89999999999999,96.1,18.6,23.800001,29.1,21.6,10.53,-0.2,-0.4,-0.2,0.1,31
1916-09-16,188,63.600002,10.0,0.0,78.00000299999999,99.4,13.6,18.6,23.6,16.300001,12.9,0.5,-0.1,0.0,0.1,30
1916-10-16,189,53.5,11.0,1.66,62.0,41.4,7.3,12.8,18.300001,10.2,8.03,-0.1,0.0,-0.2,0.0,31
1916-11-16,190,48.9,10.400001,16.06,36.0,31.300001,0.5,5.7000003,10.900001,6.3,7.2799997,0.6,0.4,-0.1,0.0,30
1916-12-16,191,41.3,10.6,28.09,24.8,4.3,-7.0,-1.7,3.6000001,3.5,1.8199999,0.3,0.2,0.0,0.1,31
1917-01-16,192,43.8,11.1,29.609999,27.90000124,5.1,-9.2,-3.6000001,2.0,2.5,2.81,0.3,0.7,0.1,0.1,31
1917-02-15,193,53.4,11.2,23.56,39.199999999999996,6.6,-4.8,0.8,6.4,3.7,3.31,-0.1,0.2,0.4,0.0,28
1917-03-16,194,61.3,12.0,16.06,68.2,18.7,0.7,6.7000003,12.7,5.4,4.69,0.0,0.1,0.0,0.1,31
1917-04-16,195,62.5,12.5,1.38,99.0,37.4,7.5,13.7,20.0,8.8,7.7599998,-0.1,-0.1,0.2,-0.1,30
1917-05-16,196,61.3,13.400001,0.0,124.0,43.5,11.6,18.300001,25.0,11.6,7.06,-0.2,-0.2,-0.2,-0.2,31
1917-06-16,197,59.2,12.900001,0.0,144.0,67.5,17.4,23.800001,30.300001,16.0,8.96,0.2,-0.2,-0.1,-0.1,30
