time,cld,dtr,frs,pet,pre,tmn,tmp,tmx,vap,wet
1963-01-16 00:00:00,42.100002,13.6,30.08,1.1,0.0,-10.1,-3.3,3.5,2.0,0.17
1963-02-15 00:00:00,42.0,14.5,25.15,1.6,0.7,-6.7000003,0.6,7.9,3.3,0.88
1963-03-16 00:00:00,49.7,12.8,13.389999,2.4,23.5,1.7,8.1,14.5,6.1,5.31
1963-04-16 00:00:00,72.6,9.1,1.49,2.6000001,47.600002,7.4,11.900001,16.5,9.3,9.09
1963-05-16 00:00:00,67.1,9.900001,0.0,3.3,144.8,12.900001,17.800001,22.800001,15.1,14.4
1963-06-16 00:00:00,60.7,13.900001,0.0,4.7000003,36.600002,16.9,23.800001,30.800001,16.9,7.2799997
1963-07-16 00:00:00,63.9,11.2,0.0,4.3,82.5,20.0,25.6,31.2,22.5,12.23
1963-08-16 00:00:00,59.7,9.5,0.0,3.8,126.4,20.6,25.300001,30.1,24.0,11.719999
1963-09-16 00:00:00,73.1,7.6,0.0,2.4,145.5,15.2,19.0,22.800001,17.5,16.9
1963-10-16 00:00:00,34.600002,13.8,4.27,2.2,11.5,5.6,12.5,19.4,10.0,5.98
1963-11-16 00:00:00,41.100002,10.7,14.25,1.2,35.8,1.2,6.5,11.900001,6.9,8.26
1963-12-16 00:00:00,12.2,11.0,27.67,0.8,13.5,-6.5,-1.0,4.5,4.1,4.5
1964-01-16 00:00:00,36.100002,8.2,27.23,0.8,12.5,-6.0,-1.9,2.2,3.6000001,5.0899997
1964-02-15 00:00:00,62.600002,7.3,26.5,1.0,9.2,-7.3,-3.6000001,0.1,3.0,5.13
1964-03-16 00:00:00,63.600002,10.400001,11.29,2.0,35.4,2.5,7.7000003,12.900001,7.0,8.099999
1964-04-16 00:00:00,67.8,8.3,0.0,2.7,79.6,10.1,14.2,18.4,11.8,12.49
1964-05-16 00:00:00,63.7,10.2,0.0,3.5,144.90001,13.2,18.300001,23.4,14.6,13.49
1964-06-16 00:00:00,60.9,13.7,0.0,4.7000003,42.4,16.6,23.4,30.300001,16.2,7.6699996
1964-07-16 00:00:00,68.4,8.7,0.0,3.9,196.40001,21.1,25.4,29.800001,23.9,14.929999
1964-08-16 00:00:00,51.2,10.2,0.0,4.0,120.3,19.5,24.6,29.7,23.7,11.36
1964-09-16 00:00:00,78.4,6.2000003,0.0,2.2,159.3,15.400001,18.5,21.6,17.6,18.38
1964-10-16 00:00:00,73.5,5.8,0.0,1.5,110.200005,10.400001,13.3,16.2,12.7,14.75
1964-11-16 00:00:00,42.4,10.7,15.0199995,1.2,8.8,0.90000004,6.2000003,11.6,7.0,4.87
1964-12-16 00:00:00,12.8,10.3,26.68,0.8,4.8,-5.4,-0.2,5.0,4.0,3.24
1965-01-16 00:00:00,43.0,11.400001,27.59,1.0,1.4,-6.4,-0.7,5.0,3.6000001,1.79
1965-02-15 00:00:00,48.7,11.1,22.42,1.5,5.4,-3.6000001,2.0,7.6,4.1,3.6499999
1965-03-16 00:00:00,48.5,13.5,19.24,2.3,24.7,-0.5,6.3,13.1,5.3,6.2999997
1965-04-16 00:00:00,71.9,11.6,2.51,2.7,66.3,6.6,12.400001,18.2,9.8,10.94
1965-05-16 00:00:00,53.3,14.8,0.0,4.3,28.5,12.1,19.5,26.9,13.2,6.73
1965-06-16 00:00:00,58.5,14.6,0.0,5.0,34.100002,16.9,24.2,31.5,15.3,6.64
1965-07-16 00:00:00,68.700005,10.0,0.0,4.0,148.1,20.4,25.4,30.4,23.2,13.59
1965-08-16 00:00:00,50.0,12.900001,0.0,4.2000003,63.3,17.6,24.0,30.5,20.6,9.179999
1965-09-16 00:00:00,47.5,14.2,0.0,3.2,43.5,12.400001,19.5,26.6,14.900001,7.14
1965-10-16 00:00:00,41.8,12.6,1.11,2.1000001,41.600002,7.8,14.1,20.4,11.5,9.51
1965-11-16 00:00:00,35.5,11.1,13.73,1.3000001,23.5,1.4,6.9,12.5,6.8,7.0499997
1965-12-16 00:00:00,11.400001,12.1,28.55,0.90000004,1.9,-7.6,-1.5,4.6,3.0,1.37
1966-01-16 00:00:00,42.8,13.3,28.63,1.1,1.7,-7.7000003,-1.0,5.7000003,3.1000001,2.34
1966-02-15 00:00:00,44.2,14.6,22.42,1.7,6.4,-3.6000001,3.7,11.0,4.4,2.95
1966-03-16 00:00:00,60.9,12.6,13.92,2.2,26.7,1.5,7.8,14.1,6.4,6.2599998
1966-04-16 00:00:00,68.1,12.400001,1.49,3.1000001,47.600002,7.4,13.6,19.800001,9.3,8.82
1966-05-16 00:00:00,62.4,12.5,0.0,4.1,24.7,12.900001,19.1,25.4,12.0,6.94
1966-06-16 00:00:00,60.100002,13.5,0.0,5.0,80.4,17.800001,24.5,31.300001,15.900001,9.679999
1966-07-16 00:00:00,66.6,10.1,0.0,4.2000003,227.5,21.1,26.1,31.2,23.6,14.91
1966-08-16 00:00:00,49.7,10.400001,0.0,4.3,72.5,20.6,25.800001,31.0,23.6,10.3
1966-09-16 00:00:00,54.2,11.0,0.0,2.8,79.6,12.5,18.0,23.5,14.7,12.16
1966-10-16 00:00:00,44.4,11.8,2.04,2.0,48.100002,7.0,12.900001,18.800001,10.400001,10.28
1966-11-16 00:00:00,30.300001,13.0,19.609999,1.4,13.5,-0.90000004,5.6,12.1,5.4,5.4
1966-12-16 00:00:00,20.6,10.1,28.4,0.8,0.4,-7.4,-2.3,2.8,3.1000001,0.65999997
1967-01-16 00:00:00,43.0,12.5,29.98,1.0,8.5,-9.900001,-3.6000001,2.7,2.2,3.77
1967-02-15 00:00:00,44.5,9.900001,24.43,1.2,12.8,-5.8,-0.8,4.2000003,3.6000001,5.49
1967-03-16 00:00:00,60.5,12.0,14.19,2.3,62.8,1.4,7.4,13.400001,5.8,8.9
1967-04-16 00:00:00,69.200005,11.0,1.17,2.9,59.7,7.7000003,13.2,18.7,9.8,9.929999
1967-05-16 00:00:00,63.0,12.900001,0.0,4.1,50.4,14.1,20.5,27.0,14.8,9.53
1967-06-16 00:00:00,62.4,13.5,0.0,4.8,72.5,17.800001,24.5,31.300001,16.800001,8.82
1967-07-16 00:00:00,64.1,10.3,0.0,4.2000003,101.700005,20.7,25.800001,31.0,23.6,10.75
1967-08-16 00:00:00,52.4,9.3,0.0,4.2000003,116.0,22.0,26.6,31.300001,25.0,10.559999
1967-09-16 00:00:00,64.3,9.3,0.0,2.5,139.2,13.5,18.1,22.800001,16.1,15.469999
1967-10-16 00:00:00,43.9,12.400001,2.31,2.0,18.0,6.8,13.0,19.2,10.7,6.8199997
1967-11-16 00:00:00,61.4,7.7000003,16.06,1.1,50.7,0.5,4.3,8.2,5.9,9.09
1967-12-16 00:00:00,14.400001,11.6,29.98,0.8,0.1,-9.900001,-4.1,1.7,2.8,0.31
1968-01-16 00:00:00,43.8,11.400001,29.55,0.90000004,5.3,-9.1,-3.4,2.3,3.0,4.0
1968-02-15 00:00:00,41.4,12.6,27.24,1.3000001,1.1,-8.400001,-2.1000001,4.2000003,2.9,1.3199999
1968-03-16 00:00:00,56.4,13.900001,14.719999,2.4,11.1,1.2,8.1,15.1,6.3,4.65
1968-04-16 00:00:00,58.3,14.3,2.6599998,3.3,51.7,6.5,13.6,20.800001,9.1,8.5199995
1968-05-16 00:00:00,60.3,13.3,0.0,4.0,48.600002,12.2,18.800001,25.5,12.7,8.29
1968-06-16 00:00:00,54.2,14.900001,0.0,5.4,32.9,17.9,25.300001,32.8,15.6,5.97
1968-07-16 00:00:00,58.5,11.400001,0.0,4.6,82.8,20.4,26.1,31.800001,22.300001,9.849999
1968-08-16 00:00:00,56.4,9.7,0.0,3.8,122.0,18.800001,23.6,28.5,21.300001,12.809999
1968-09-16 00:00:00,63.600002,8.7,0.0,2.6000001,137.90001,14.400001,18.7,23.1,16.5,14.12
1968-10-16 00:00:00,48.5,10.6,2.75,1.8000001,102.4,6.5,11.8,17.1,10.400001,13.49
1968-11-16 00:00:00,44.3,10.8,15.0199995,1.1,36.100002,0.90000004,6.3,11.7,7.3,9.05
1968-12-16 00:00:00,33.3,8.7,23.68,0.8,6.8,-2.6000001,1.8000001,6.2000003,4.9,4.04
1969-01-16 00:00:00,32.9,9.900001,29.369999,0.90000004,12.3,-8.8,-3.8,1.2,2.8,4.47
1969-02-15 00:00:00,60.9,8.5,25.07,1.1,8.400001,-6.6,-2.3,2.0,3.3,4.95
1969-03-16 00:00:00,61.8,12.3,16.859999,2.1000001,18.4,0.4,6.5,12.7,6.0,5.56
1969-04-16 00:00:00,62.3,11.5,1.49,3.0,87.200005,7.4,13.1,18.9,9.5,11.59
1969-05-16 00:00:00,51.3,13.900001,0.0,4.3,36.0,13.2,20.1,27.1,15.0,7.22
1969-06-16 00:00:00,59.5,14.0,0.0,4.9,17.0,16.800001,23.800001,30.800001,14.8,5.66
1969-07-16 00:00:00,62.9,11.2,0.0,4.2000003,116.0,19.800001,25.4,31.0,23.2,13.299999
1969-08-16 00:00:00,42.3,12.6,0.0,4.5,55.3,18.5,24.800001,31.1,21.1,8.47
1969-09-16 00:00:00,66.4,8.900001,0.0,2.6000001,138.6,14.7,19.1,23.6,16.6,16.199999
1969-10-16 00:00:00,43.600002,11.2,0.65999997,2.0,24.4,8.3,13.900001,19.5,12.0,8.58
1969-11-16 00:00:00,49.0,11.7,22.46,1.2,16.4,-2.2,3.7,9.6,5.1,5.72
1969-12-16 00:00:00,1.5,13.3,29.179998,0.90000004,0.2,-8.5,-1.8000001,4.9,3.0,0.32999998
1970-01-16 00:00:00,43.8,12.900001,29.66,1.0,0.0,-9.3,-2.8,3.7,2.5,0.29
1970-02-15 00:00:00,49.9,11.8,22.42,1.5,10.3,-3.6000001,2.3,8.2,4.3,4.99
1970-03-16 00:00:00,71.700005,10.6,20.77,1.9,14.1,-1.1,4.2000003,9.5,4.8,5.17
1970-04-16 00:00:00,62.9,13.3,2.96,3.1000001,63.8,6.3,12.900001,19.6,8.900001,9.83
1970-05-16 00:00:00,62.2,12.7,0.0,3.8,82.3,12.7,19.0,25.4,14.2,10.55
1970-06-16 00:00:00,63.2,12.6,0.0,4.4,69.8,16.300001,22.6,28.9,16.4,8.95
1970-07-16 00:00:00,59.600002,11.400001,0.0,4.5,140.2,20.1,25.800001,31.5,22.5,11.59
1970-08-16 00:00:00,54.600002,9.2,0.0,3.9,107.1,20.2,24.800001,29.4,23.4,10.139999
1970-09-16 00:00:00,61.600002,10.2,0.0,2.6000001,100.4,13.0,18.1,23.2,15.900001,12.83
1970-10-16 00:00:00,43.3,12.1,1.91,2.1000001,36.600002,7.1,13.1,19.2,10.6,8.75
1970-11-16 00:00:00,32.8,13.3,22.0,1.3000001,5.9,-1.9,4.8,11.5,5.7000003,2.56
1970-12-16 00:00:00,20.5,11.900001,27.92,0.90000004,1.8000001,-6.8,-0.8,5.2000003,3.7,1.39
1971-01-16 00:00:00,42.7,12.3,29.429998,1.0,11.900001,-8.900001,-2.7,3.5,2.9,4.7
1971-02-15 00:00:00,47.2,10.2,24.35,1.2,10.0,-5.7000003,-0.6,4.5,3.8,4.69
1971-03-16 00:00:00,57.9,12.1,17.13,2.1000001,8.6,0.3,6.3,12.400001,5.8,4.3199997
1971-04-16 00:00:00,64.9,12.1,1.38,3.0,47.2,7.5,13.5,19.6,9.8,8.5
1971-05-16 00:00:00,50.4,15.400001,0.0,4.5,40.8,11.8,19.5,27.2,12.3,7.81
1971-06-16 00:00:00,67.0,11.7,0.0,4.2000003,148.6,16.9,22.7,28.6,17.7,12.07
1971-07-16 00:00:00,60.600002,11.0,0.0,4.6,87.200005,21.800001,27.300001,32.8,24.2,11.79
1971-08-16 00:00:00,50.2,9.900001,0.0,4.1,131.1,19.9,24.800001,29.800001,22.800001,11.0199995
1971-09-16 00:00:00,65.1,9.400001,0.0,2.7,46.5,14.2,18.9,23.6,15.900001,10.969999
1971-10-16 00:00:00,47.3,11.8,2.45,2.1000001,51.2,6.7000003,12.6,18.5,9.6,8.36
1971-11-16 00:00:00,41.8,10.8,13.99,1.3000001,75.8,1.3000001,6.7000003,12.1,6.9,9.849999
1971-12-16 00:00:00,4.3,10.7,27.92,0.8,9.2,-6.8,-1.4,4.0,3.7,3.4499998
1972-01-16 00:00:00,32.8,8.8,27.59,0.8,16.0,-6.4,-2.0,2.4,3.9,5.25
1972-02-15 00:00:00,61.4,7.8,25.56,0.90000004,13.2,-6.1,-2.2,1.7,3.9,6.17
1972-03-16 00:00:00,63.9,10.5,10.53,2.0,31.4,2.8,8.0,13.3,7.3,7.0499997
1972-04-16 00:00:00,62.3,13.3,1.8399999,3.2,20.7,7.1,13.7,20.4,9.3,5.99
1972-05-16 00:00:00,60.9,13.7,0.0,4.1,39.8,12.2,19.0,25.9,12.900001,7.3999996
1972-06-16 00:00:00,59.7,14.2,0.0,5.0,52.600002,17.6,24.7,31.800001,16.4,7.97
1972-07-16 00:00:00,64.3,10.400001,0.0,4.2000003,109.200005,19.9,25.1,30.300001,21.800001,11.15
1972-08-16 00:00:00,50.4,10.400001,0.0,4.2000003,74.9,19.4,24.6,29.800001,21.4,10.3
1972-09-16 00:00:00,53.0,12.400001,0.0,3.0,78.700005,11.900001,18.1,24.300001,13.900001,8.9
1972-10-16 00:00:00,39.9,12.5,2.8999999,2.2,31.6,6.4,12.6,18.9,9.1,7.6
1972-11-16 00:00:00,29.6,10.900001,14.759999,1.3000001,36.2,1.0,6.4,11.900001,6.7000003,7.22
1972-12-16 00:00:00,18.800001,9.900001,26.09,0.90000004,4.3,-4.8,0.2,5.2000003,3.7,2.59
